State_Code,Account_Length_Months,Area_Code,Intl_Plan,VM_Plan,VM_Messages,Avg_Day_Minutes,Avg_Day_Calls,Avg_Day_Charge,Avg_Eve_Minutes,Avg_Eve_Calls,Avg_Eve_Charge,Avg_Night_Minutes,Avg_Night_Calls,Avg_Night_Charge,Avg_Intl_Minutes,Avg_Intl_Calls,Avg_Intl_Charge,Customer_Service_Calls,Churn
TX,67,510,0,1,20,249.3,42,45.92,202.63,61,23.68,164.25,122,8.22,10.81,2,2.82,1,0
MI,186,510,0,0,0,148.97,103,27.44,201.13,125,23.5,148.25,90,7.42,10,7,2.61,1,0
KS,52,415,0,0,0,220.97,103,40.7,292.74,136,34.21,181.87,125,9.09,12.65,6,3.3,1,0
MN,139,415,0,0,0,293.62,138,54.08,167.16,139,19.54,138.03,114,6.9,13.34,10,3.48,2,0
HI,127,415,0,1,14,154.81,105,28.51,182.05,96,21.28,224.41,81,11.22,13.34,1,3.48,1,0
AR,64,510,0,1,37,167.14,98,30.78,89.37,109,10.45,168,105,8.41,15.3,3,3.99,1,0
NJ,147,408,0,0,0,145.51,97,26.8,187.62,88,21.93,203.65,121,10.19,10.24,3,2.67,0,0
IA,100,415,0,1,29,230.92,135,42.53,188.48,87,22.03,209.82,106,10.49,10.24,3,2.67,1,0
TN,108,415,0,0,0,117.41,136,21.62,348.46,103,40.73,175.8,71,8.79,10.7,7,2.79,0,0
MT,89,415,0,0,0,225.3,119,41.5,203.05,123,23.74,267.75,107,13.39,19.32,1,5.04,0,1
WV,85,415,0,0,0,276,121,50.84,208.52,88,24.37,280.1,82,14.01,4.26,6,1.11,3,0
MN,84,408,0,0,0,92.97,88,17.13,279.35,91,32.65,99.85,115,5,10.24,4,2.67,1,0
MT,114,415,0,0,0,117.08,101,21.56,180.34,110,21.09,155.04,115,7.75,10.46,2,2.73,1,0
NE,80,408,0,0,0,55.68,95,10.26,175.73,104,20.54,171.54,85,8.58,10.92,4,2.86,3,0
IN,113,415,0,1,23,221.62,107,40.82,162.87,64,19.04,160.61,62,8.04,11.73,6,3.06,2,0
MS,73,510,1,0,0,219.35,115,40.4,306.35,128,35.81,221.77,108,11.1,14.72,6,3.84,1,0
VA,149,415,0,0,0,262.16,88,48.29,262.95,103,30.74,222.38,85,11.12,11.5,3,3,3,1
CT,163,415,0,0,0,132.32,137,24.38,121.51,114,14.2,182.48,103,9.13,14.38,8,3.76,1,0
MO,169,408,0,0,0,154.05,87,28.38,247.95,116,28.98,132.86,71,6.64,11.5,4,3,2,0
AZ,118,415,0,0,0,144.22,120,26.57,129.65,97,15.16,257.92,136,12.9,6.79,4,1.77,1,0
NY,93,415,1,1,20,202.7,117,37.34,181.95,100,21.26,177.52,134,8.88,13.92,4,3.63,1,0
WV,81,510,0,0,0,157.41,63,28.99,308.49,139,36.06,184,128,9.21,10.58,4,2.76,2,0
ME,74,510,0,0,0,220.32,82,40.59,219.77,118,25.68,156.86,115,7.84,10.35,2,2.7,1,0
MO,49,415,0,0,0,205.3,110,37.81,265.1,127,30.99,161.82,119,8.09,11.62,7,3.03,1,0
OH,64,415,0,0,0,222.92,81,41.06,249.02,80,29.1,254.78,101,12.74,15.64,2,4.08,1,0
TX,91,510,0,0,0,133.84,113,24.66,341.82,132,39.96,240.61,82,12.03,8.4,4,2.19,2,0
AR,78,415,0,0,0,118.38,111,21.81,306.56,95,35.83,250.73,119,12.54,5.64,10,1.47,1,0
ME,41,415,0,1,24,267.68,103,49.3,213.98,112,25,220.46,96,11.03,13.92,7,3.63,1,0
NY,138,408,0,0,0,261.41,99,48.15,182.7,88,21.35,299.04,110,14.96,13.57,8,3.54,3,0
NH,188,415,1,1,26,214.92,122,39.59,178.52,71,20.86,201.01,125,10.05,16.56,3,4.32,1,1
MA,143,510,0,0,0,210.05,105,38.69,132.44,141,15.49,232.41,105,11.63,11.73,2,3.06,2,0
NC,101,415,1,0,0,169.08,123,31.15,139.73,121,16.33,209.92,115,10.5,8.4,6,2.19,1,0
AL,65,408,0,1,19,280,102,51.57,356.07,112,41.63,131.75,100,6.58,8.62,8,2.26,1,0
VA,132,510,0,0,0,287.35,129,52.93,305.49,95,35.7,185.92,131,9.3,15.64,10,4.08,2,1
FL,103,510,0,0,0,223.24,133,41.13,193.09,120,22.57,223.39,100,11.18,14.03,4,3.66,3,0
SC,107,415,1,0,0,144.11,112,26.54,195.98,94,22.91,244.15,130,12.21,14.84,2,3.87,3,1
NV,158,408,0,0,0,129.51,130,23.86,280.95,129,32.84,222.58,117,11.13,14.26,6,3.72,1,0
MD,89,415,0,1,24,105.73,104,19.48,222.02,71,25.95,217.22,133,10.86,6.79,2,1.77,0,0
LA,149,408,0,0,0,189.62,85,34.93,211.52,134,24.72,190.58,108,9.53,11.16,2,2.91,2,0
IN,134,408,0,0,0,191.46,127,35.27,233.7,130,27.32,186.13,98,9.31,14.6,6,3.81,3,0
OK,107,408,0,0,0,246.7,95,45.44,229.52,130,26.83,185.42,84,9.27,12.08,4,3.16,4,0
AZ,80,510,0,0,0,169.84,82,31.29,323.6,73,37.82,321.92,168,16.11,17.94,4,4.68,0,0
OK,66,415,0,1,21,145.3,117,26.77,145.94,110,17.06,218.33,111,10.92,11.16,4,2.91,3,0
NJ,139,510,0,0,0,255.78,116,47.11,182.05,113,21.28,214.99,125,10.75,12.76,2,3.33,1,1
AZ,17,408,0,0,0,182.16,108,33.56,318.46,138,37.22,247.8,124,12.39,10.12,7,2.64,3,0
CO,119,415,0,0,0,191.14,95,35.21,240.77,86,28.14,207.19,81,10.37,8.62,16,2.26,1,0
ND,91,408,0,0,0,159.14,128,29.31,187.73,92,21.94,138.03,85,6.9,15.3,3,3.99,2,0
LA,146,408,0,1,19,190.92,93,35.16,174.34,70,20.38,218.23,104,10.92,16.79,7,4.38,1,0
NJ,122,510,0,0,0,157.41,108,28.99,305.06,118,35.66,231.09,96,11.56,14.03,6,3.66,0,0
OR,62,408,0,0,0,186.81,107,34.41,219.45,103,25.65,243.85,95,12.2,10.46,9,2.73,2,0
PA,76,408,0,0,0,220.11,65,40.54,173.27,134,20.25,178.13,103,8.91,9.66,3,2.52,0,0
CO,114,415,0,1,31,240.86,104,44.37,193.41,111,22.6,153.22,107,7.66,14.95,4,3.9,0,0
VT,112,415,0,0,0,184.32,120,33.96,207.02,137,24.19,190.38,96,9.52,12.88,7,3.36,0,0
TN,106,510,0,0,0,183.14,113,33.73,211.31,75,24.7,204.76,84,10.24,12.3,4,3.21,1,0
MN,111,510,0,0,0,231.68,125,42.67,223.41,80,26.11,184.71,104,9.24,13.8,2,3.6,1,0
MT,80,415,1,0,0,298.92,129,55.07,209.59,84,24.5,212.96,82,10.65,8.28,3,2.16,1,1
IA,112,510,0,0,0,186.7,119,34.39,261.99,88,30.62,245.37,72,12.27,4.72,1,1.23,0,0
MN,63,510,0,0,0,283.03,73,52.14,262.52,143,30.69,204.66,99,10.23,16.9,4,4.41,0,1
WV,122,415,0,0,0,253.08,107,46.62,214.52,128,25.08,240.41,94,12.02,15.07,10,3.93,2,0
AK,128,408,0,0,0,171.68,80,31.63,283.74,96,33.17,273.42,81,13.67,8.74,8,2.28,1,0
OK,117,408,0,0,0,128.65,87,23.7,200.91,114,23.49,191.7,103,9.59,13.22,3,3.46,1,0
KY,100,415,0,1,25,233.41,95,42.99,276.35,97,32.3,182.48,166,9.13,13.34,4,3.48,1,0
ND,158,408,0,0,0,218.38,134,40.22,175.19,91,20.48,197.87,89,9.89,11.96,7,3.12,1,0
NM,95,510,0,0,0,154.05,116,28.38,188.7,113,22.06,192,93,9.6,9.43,3,2.46,2,0
OR,141,415,0,0,0,281.3,139,51.81,192.02,127,22.44,136.71,126,6.84,8.28,9,2.16,3,0
PA,112,415,0,1,22,196.54,117,36.21,244.42,130,28.57,266.03,149,13.3,10.58,4,2.76,2,0
IL,101,408,0,0,0,226.59,113,41.74,245.17,102,28.66,174.58,90,8.73,8.74,2,2.28,3,0
SD,41,415,0,1,41,224.11,101,41.28,147.12,127,17.2,117.16,78,5.86,6.79,3,1.77,1,0
VA,102,415,0,1,25,202.7,111,37.34,291.78,93,34.11,219.14,96,10.96,13.45,2,3.51,2,0
MS,97,408,0,0,0,298.49,87,54.98,215.48,112,25.18,234.23,77,11.72,10.24,4,2.67,0,1
VT,81,510,0,0,0,85.84,105,15.81,155.05,95,18.12,207.29,121,10.37,10.46,6,2.73,0,0
UT,57,415,0,0,0,174.05,120,32.06,222.88,142,26.05,210.73,86,10.53,9.66,4,2.52,3,0
WY,78,408,0,0,0,209.08,105,38.51,125.26,93,14.65,246.38,115,12.32,10.7,4,2.79,2,0
MT,146,408,1,0,0,173.08,67,31.88,223.31,119,26.1,179.85,104,8.99,10.58,3,2.76,2,0
NV,91,415,0,0,0,312.76,77,57.61,192.66,91,22.51,189.06,99,9.45,7.36,8,1.92,1,1
TX,180,510,0,0,0,274.49,73,50.56,197.38,146,23.07,176.51,88,8.82,0.46,8,0.12,1,0
CO,99,415,0,0,0,275.03,127,50.66,170.69,97,19.95,267.75,99,13.39,6.9,6,1.8,1,0
TN,125,510,0,0,0,154.81,85,28.51,94.4,100,11.04,236.15,143,11.81,10.12,8,2.64,4,1
FL,78,408,0,0,0,176.86,93,32.58,303.67,98,35.5,265.42,114,13.27,9.89,10,2.58,0,0
LA,101,415,0,1,28,114.49,140,21.08,248.27,113,29.01,284.86,127,14.25,12.3,6,3.21,1,0
NM,142,408,1,1,25,206.59,116,38.06,160.3,127,18.74,230.68,63,11.54,11.27,3,2.94,0,0
FL,93,510,0,0,0,232.97,115,42.92,247.42,74,28.92,145.92,142,7.29,15.18,4,3.96,0,0
FL,56,415,0,0,0,85.73,122,15.79,170.37,68,19.92,248.81,105,12.45,11.62,4,3.03,1,0
TX,61,408,0,1,25,176.97,83,32.6,121.3,119,14.17,135.8,125,6.79,11.38,3,2.97,3,0
AL,101,510,0,0,0,211.68,111,38.99,197.7,115,23.1,174.18,135,8.71,13.57,2,3.54,2,0
OH,96,408,0,0,0,155.68,108,28.67,240.77,77,28.14,230.58,96,11.54,11.5,8,3,1,0
WY,125,415,0,0,0,232.11,122,42.75,279.24,100,32.64,269.67,130,13.48,8.51,7,2.22,3,0
SC,127,415,0,1,27,170.38,113,31.38,300.67,52,35.14,76.05,81,3.8,9.2,4,2.4,1,0
MD,39,408,0,0,0,100.86,88,18.58,213.88,121,25,208.81,110,10.44,7.48,4,1.96,0,0
ME,80,415,0,0,0,211.46,118,38.95,237.34,129,27.75,184.3,94,9.22,12.42,1,3.24,1,0
ID,77,415,0,0,0,176.22,119,32.46,234.77,94,27.44,236.35,70,11.82,7.7,3,2.01,2,0
OR,10,415,0,0,0,240.22,135,44.24,164.05,132,19.17,230.28,85,11.51,14.84,4,3.87,1,0
DE,11,415,0,1,36,317.19,129,58.43,186.55,96,21.81,214.68,53,10.74,7.94,7,2.07,1,0
LA,135,510,1,1,24,138.05,57,25.43,230.38,111,26.94,237.27,89,11.86,6.67,4,1.74,2,0
OK,70,408,0,0,0,225.62,103,41.56,295.21,88,34.51,184.81,129,9.24,9.2,3,2.4,2,0
RI,176,408,0,0,0,218.27,107,40.2,165.77,83,19.38,166.48,84,8.33,10.35,2,2.7,1,0
NH,99,415,0,0,0,234.38,130,43.18,135.44,93,15.83,223.39,87,11.18,18.06,2,4.71,1,0
OH,33,415,0,0,0,231.24,93,42.59,256.95,126,30.03,150.58,75,7.53,11.27,15,2.94,2,0
MS,134,408,0,0,0,225.19,91,41.48,271.74,94,31.77,294.68,91,14.74,14.49,3,3.78,1,0
NY,66,415,0,1,16,188.86,98,34.79,248.7,111,29.07,309.27,104,15.46,10.24,2,2.67,1,0
CT,165,408,0,0,0,162.7,80,29.97,206.91,98,24.18,315.54,98,15.78,11.84,2,3.09,1,0
NJ,99,415,0,0,0,157.41,108,28.99,247.42,92,28.92,183.8,91,9.2,13.11,8,3.42,1,0
RI,116,408,0,0,0,275.24,113,50.7,267.24,94,31.24,232.51,81,11.63,10.35,20,2.7,2,1
OR,127,408,0,1,25,187.03,97,34.45,263.38,68,30.78,303.8,105,15.19,5.52,3,1.44,0,0
FL,142,408,0,1,20,231.68,134,42.67,267.99,108,31.33,192.1,123,9.61,12.19,4,3.18,4,0
NJ,31,408,0,1,28,185.73,123,34.22,257.92,132,30.15,248.61,85,12.44,12.19,8,3.18,1,0
CA,116,415,0,1,34,290.38,88,53.48,190.95,150,22.32,168.41,112,8.42,13.34,3,3.48,2,0
RI,77,415,0,0,0,221.95,73,40.88,183.23,89,21.42,245.47,101,12.28,11.62,2,3.03,3,0
NV,81,408,0,1,46,181.95,132,33.51,290.28,109,33.93,225.32,104,11.27,7.7,2,2.01,4,0
SC,100,510,0,0,0,154.05,92,28.38,209.7,93,24.5,123.65,124,6.18,8.97,9,2.34,2,0
TN,28,415,0,0,0,131.57,51,24.24,134.8,119,15.75,264.91,129,13.25,9.55,2,2.49,6,1
MA,129,415,0,1,37,221.62,100,40.82,177.23,109,20.72,187.34,86,9.36,13.45,9,3.51,1,0
NJ,60,510,0,1,31,207.35,80,38.2,286.96,143,33.54,203.04,66,10.15,14.72,3,3.84,2,0
DC,139,415,0,0,0,228.22,109,42.04,221.7,114,25.92,196.35,74,9.83,6.44,4,1.68,0,0
NC,99,408,0,0,0,208.97,54,38.49,257.27,124,30.07,147.54,97,7.38,14.03,4,3.66,1,0
SC,132,415,0,0,0,107.03,134,19.71,202.95,80,23.72,158.28,114,7.91,9.66,3,2.52,1,0
LA,81,415,0,0,0,253.08,111,46.62,254.38,93,29.73,243.65,90,12.19,13.11,4,3.42,1,0
IN,116,408,0,0,0,119.89,57,22.08,228.66,87,26.73,188.56,123,9.43,9.09,2,2.37,2,0
CA,136,510,0,0,0,143.14,117,26.37,272.28,86,31.83,178.73,106,8.94,14.95,7,3.9,2,0
KY,74,415,0,1,24,134.27,155,24.73,285.24,89,33.34,158.68,114,7.93,13.22,7,3.46,3,0
MN,124,510,0,0,0,199.78,78,36.8,187.62,89,21.93,160.2,100,8.01,12.08,7,3.16,1,0
VA,142,510,0,1,22,242.59,121,44.69,156.44,112,18.29,244.46,104,12.22,10.12,2,2.64,1,0
WI,132,408,0,1,36,218.27,99,40.2,167.48,79,19.58,132.96,97,6.65,15.76,6,4.11,0,0
MO,103,510,0,0,0,180.11,89,33.17,206.16,96,24.09,170.03,122,8.51,8.86,7,2.31,1,0
OR,84,415,0,0,0,140.76,111,25.92,297.88,64,34.82,309.27,78,15.46,16.1,7,4.2,2,0
MA,62,415,0,0,0,93.3,89,17.18,255.77,105,29.9,241.42,84,12.08,14.38,1,3.76,2,0
OH,111,415,0,0,0,240.22,102,44.24,174.12,118,20.35,187.24,127,9.36,13.68,8,3.57,4,0
MO,54,415,1,0,0,205.95,115,37.94,278.28,114,32.52,143.29,117,7.17,11.16,2,2.91,2,1
KS,128,415,0,0,0,193.95,100,35.73,289.74,97,33.86,193.42,93,9.67,9.09,4,2.37,0,0
NY,124,415,0,0,0,116.97,98,21.54,229.63,88,26.85,187.85,164,9.4,15.18,12,3.96,4,1
NH,105,408,0,0,0,158.27,86,29.15,241.2,85,28.19,233.01,124,11.65,9.78,2,2.56,1,0
NH,146,415,0,0,0,170.16,94,31.35,210.02,124,24.55,149.57,159,7.48,12.42,4,3.24,0,0
VA,92,415,0,0,0,123.89,100,22.82,223.95,83,26.18,212.35,103,10.62,9.55,6,2.49,2,0
AL,42,415,0,0,0,99.68,115,18.36,226.31,127,26.45,130.73,77,6.54,15.07,7,3.93,1,0
NY,100,415,0,0,0,220.32,129,40.59,303.35,80,35.45,199.8,88,9.99,14.38,3,3.76,0,0
FL,119,510,0,0,0,101.84,115,18.75,282.99,106,33.08,206.28,84,10.32,8.4,3,2.19,1,0
MT,112,415,0,0,0,294.59,126,54.27,242.27,100,28.32,161.11,99,8.06,18.86,6,4.92,3,1
SC,42,510,0,0,0,167.68,117,30.89,172.3,115,20.14,240.41,122,12.02,13,2,3.39,3,0
AK,79,415,0,1,17,181.51,121,33.43,261.13,98,30.52,214.58,121,10.74,10.46,2,2.73,1,0
LA,124,415,0,0,0,162.49,107,29.93,274.2,119,32.05,138.43,66,6.92,14.38,4,3.76,2,0
MO,170,415,0,0,0,266.38,113,49.07,244.42,131,28.57,168.51,100,8.43,10.46,9,2.73,0,0
OR,88,415,0,0,0,318.16,88,58.6,184.41,110,21.56,179.54,111,8.98,6.67,8,1.74,2,1
VT,110,408,0,0,0,264.54,89,48.73,114.01,101,13.32,197.37,64,9.87,12.08,1,3.16,2,1
CO,115,415,0,0,0,211.78,118,39.01,243.24,114,28.44,317.16,119,15.86,15.18,1,3.96,2,0
WY,80,415,0,0,0,213.62,88,39.35,176.27,91,20.6,95.19,104,4.76,7.36,7,1.92,1,0
VA,163,408,0,1,25,237.41,105,43.73,225.45,105,26.35,245.77,93,12.29,15.87,9,4.14,2,0
DC,126,415,0,0,0,270.05,102,49.75,280.63,97,32.8,168.91,114,8.45,14.6,4,3.81,3,1
AK,63,510,0,0,0,165.95,86,30.57,307.85,122,35.98,233.11,90,11.66,7.48,6,1.96,2,0
IL,82,408,0,0,0,197.08,112,36.3,278.49,108,32.55,152.41,104,7.62,12.54,7,3.27,1,0
NH,25,415,0,0,0,128.97,92,23.76,226.63,107,26.49,272.3,91,13.62,12.08,4,3.16,3,0
VA,132,510,0,0,0,207.46,113,38.21,221.7,134,25.92,275.44,93,13.78,14.49,2,3.78,1,0
MN,43,415,0,0,0,182.05,133,33.54,261.24,94,30.53,217.42,108,10.87,12.76,2,3.33,1,0
UT,104,415,0,0,0,282.38,86,52.01,224.06,138,26.18,284.66,128,14.24,13,1,3.39,2,1
MI,149,510,0,0,0,235.35,97,43.35,293.06,78,34.26,229.77,105,11.49,11.04,3,2.88,3,0
CT,58,415,0,1,29,259.03,89,47.71,195.13,85,22.81,119.8,106,5.99,12.65,3,3.3,2,0
ID,91,415,0,0,0,293.95,112,54.14,248.49,123,29.04,250.13,116,12.52,10.7,3,2.79,1,1
TN,78,510,0,0,0,200.86,108,37,269.6,93,31.52,205.37,91,10.28,15.3,7,3.99,2,0
AL,67,415,0,0,0,253.3,118,46.65,221.16,92,25.84,159.29,107,7.97,6.67,11,1.74,3,0
WV,152,415,0,0,0,343.57,64,63.29,163.84,106,19.16,124.96,67,6.25,11.96,8,3.12,1,1
AK,130,415,0,0,0,162.59,126,29.95,246.99,105,28.87,188.66,80,9.43,14.14,4,3.69,1,0
TX,170,415,0,0,0,308.86,47,56.89,179.48,152,20.98,263.29,103,13.17,10,4,2.61,1,1
NE,180,415,0,1,33,250.59,83,46.16,249.56,84,29.17,209.52,128,10.48,8.74,4,2.28,1,0
MD,190,415,0,1,26,126.16,75,23.24,156.34,93,18.27,177.32,109,8.87,11.38,3,2.97,1,0
LA,145,415,0,0,0,265.73,123,48.95,307.21,96,35.91,243.75,122,12.19,10.35,14,2.7,1,1
AK,92,415,0,0,0,149.3,139,27.5,188.27,136,22,195.14,126,9.76,11.5,3,3,3,0
IN,134,415,0,0,0,215.89,113,39.77,220.52,91,25.77,201.32,132,10.07,9.55,6,2.49,0,0
MO,75,408,0,0,0,219.78,74,40.48,245.27,103,28.67,225.01,125,11.25,16.44,3,4.29,1,0
MO,112,415,0,0,0,208.97,102,38.49,282.99,130,33.08,130.23,122,6.52,10.46,3,2.73,4,0
CT,119,510,0,0,0,151.35,143,27.88,148.84,109,17.4,233.11,128,11.66,7.02,7,1.83,0,0
MA,93,415,0,0,0,164.43,150,30.29,230.91,113,26.99,265.72,117,13.29,13.8,8,3.6,1,0
CO,92,415,0,0,0,212.97,89,39.23,288.56,111,33.73,160.91,111,8.05,12.42,4,3.24,1,0
NJ,40,510,0,0,0,125.08,111,23.04,136.94,120,16,108.86,96,5.45,10.7,7,2.79,1,0
NH,118,415,0,1,42,160.76,111,29.61,179.27,111,20.95,274.03,111,13.71,11.96,8,3.12,0,0
NJ,57,510,0,1,25,155.68,86,28.67,200.59,119,23.44,160.61,129,8.04,9.78,7,2.56,3,0
ID,65,415,0,0,0,156,116,28.73,355,94,41.49,157.27,73,7.87,13.57,16,3.54,3,0
MS,161,415,0,0,0,163.89,124,30.19,235.09,92,27.48,227.54,72,11.38,4.6,6,1.2,1,0
ME,54,415,0,1,33,174.92,77,32.22,292.53,61,34.2,155.85,80,7.8,15.76,4,4.11,0,0
OH,123,415,0,0,0,261.84,92,48.22,242.27,107,28.32,272,128,13.61,9.43,3,2.46,5,1
FL,163,415,1,0,0,213.19,95,39.26,201.98,120,23.61,213.77,99,10.69,8.97,9,2.34,1,0
RI,45,415,0,0,0,84.54,135,15.57,271.53,114,31.74,258.23,106,12.92,20.7,3,5.4,1,0
MT,222,408,0,1,34,236.22,94,43.52,172.19,80,20.13,183.9,80,9.2,5.64,6,1.47,4,0
OR,103,415,0,0,0,246.92,109,45.48,104.26,137,12.19,202.43,71,10.13,10.81,8,2.82,3,0
AL,106,510,0,0,0,296.65,127,54.64,212.81,87,24.87,162.84,66,8.15,6.9,3,1.8,1,0
TN,122,510,0,0,0,205.41,133,37.83,151.62,82,17.73,219.54,72,10.98,18.28,3,4.77,3,0
LA,177,408,0,0,0,204.86,105,37.74,188.91,124,22.09,228.76,118,11.45,16.33,2,4.26,1,0
WA,72,510,0,0,0,181.95,81,33.51,227.59,133,26.6,202.73,140,10.14,13.8,3,3.6,2,0
VA,161,415,0,0,0,113.95,74,20.99,230.16,129,26.91,226.43,133,11.32,8.97,6,2.34,0,0
AZ,99,415,0,0,0,134.7,95,24.81,156.87,74,18.33,171.54,100,8.58,12.08,7,3.16,1,0
AK,73,415,0,0,0,148.22,108,27.3,225.88,121,26.4,193.82,127,9.69,12.76,4,3.33,1,0
MT,78,415,1,0,0,77.3,134,14.24,178.73,134,20.89,214.28,91,10.71,9.55,2,2.49,3,1
MD,140,510,0,0,0,202.27,117,37.26,169.3,74,19.79,214.08,130,10.7,9.78,2,2.56,2,0
NH,119,415,1,1,15,172.97,101,31.86,224.49,116,26.24,83.34,113,4.16,10,6,2.61,5,1
HI,130,415,0,0,0,197.84,119,36.44,78.11,105,9.14,184.1,82,9.21,10.92,21,2.86,0,0
AZ,105,415,0,0,0,304.11,132,56.01,323.07,102,37.77,205.37,115,10.28,10,3,2.61,0,1
MA,140,415,0,0,0,140.11,84,25.8,263.81,105,30.84,174.28,131,8.71,10.81,11,2.82,3,0
WV,124,510,0,0,0,170.27,74,31.37,140.05,84,16.37,195.85,104,9.79,11.04,4,2.88,3,0
NM,79,408,0,1,30,134.92,105,24.86,222.45,150,26.01,177.22,100,8.87,5.29,3,1.38,1,0
ND,103,415,0,0,0,240.97,137,44.38,219.66,92,25.68,143.09,105,7.16,11.38,2,2.97,1,0
MN,92,510,0,1,16,198.92,105,36.64,81.86,142,9.56,187.44,101,9.38,14.6,3,3.81,2,0
TX,95,415,0,0,0,168.11,105,30.97,178.95,79,20.92,193.11,132,9.66,15.18,4,3.96,1,0
NC,132,408,0,0,0,222.92,106,41.06,226.31,125,26.45,198.68,129,9.94,11.73,7,3.06,1,0
ND,111,408,0,1,33,166.49,129,30.67,222.13,130,25.96,188.56,111,9.43,12.42,9,3.24,1,0
WY,87,510,0,0,0,165.73,112,30.53,240.56,124,28.11,276.86,161,13.84,10.24,6,2.67,2,0
OK,78,415,1,0,0,256,150,47.16,284.28,107,33.23,154.33,81,7.72,10.92,2,2.86,1,1
WV,44,408,0,0,0,224,95,41.26,191.37,80,22.37,184.3,78,9.22,0,0,0,0,0
NV,84,510,0,0,0,252.86,81,46.57,164.16,102,19.18,230.89,87,11.55,14.72,6,3.84,3,0
AL,60,510,0,0,0,239.03,112,44.03,191.37,51,22.37,205.27,95,10.26,8.51,3,2.22,1,0
OR,118,408,0,0,0,167.35,75,30.83,261.45,77,30.56,161.62,86,8.08,14.72,4,3.84,0,0
WV,52,415,0,1,32,140.65,72,25.91,264.88,82,30.96,293.06,92,14.65,15.52,6,4.06,2,0
MI,67,510,0,0,0,139.46,83,25.69,201.45,123,23.55,237.97,108,11.91,12.88,3,3.36,2,0
MA,114,415,0,1,26,148.22,93,27.3,166.84,132,19.49,250.73,99,12.54,13.22,8,3.46,2,0
HI,117,408,0,0,0,259.35,89,47.77,187.3,112,21.9,212.15,98,10.61,11.27,2,2.94,0,0
TX,95,408,0,1,35,247.68,152,45.62,158.8,110,18.57,251.54,116,12.58,4.49,3,1.17,0,0
MA,111,415,0,1,36,179.68,57,33.09,255.88,115,29.91,110.18,97,5.51,12.88,2,3.36,3,0
KS,119,510,1,1,22,186.05,126,34.27,239.59,141,28.01,151.9,99,7.6,15.99,22,4.17,1,1
VT,94,408,0,0,0,150.38,99,27.7,254.92,106,29.79,229.97,62,11.5,13.11,3,3.42,1,0
NV,81,415,0,0,0,190.38,120,35.07,173.59,85,20.29,162.94,88,8.15,13.68,4,3.57,1,0
DE,125,408,0,1,23,130.27,110,24,244.09,122,28.53,160.51,106,8.02,11.73,3,3.06,1,0
VT,71,510,0,1,22,152.86,113,28.16,174.66,111,20.42,222.78,105,11.14,6.44,3,1.68,2,0
OR,182,415,0,0,0,190.38,95,35.07,187.41,112,21.91,237.67,142,11.89,11.16,4,2.91,1,0
WI,108,415,0,0,0,192.76,145,35.5,202.52,80,23.68,130.73,108,6.54,16.79,6,4.38,0,0
ME,125,415,1,0,0,202.49,125,37.3,172.19,118,20.13,267.14,118,13.36,11.04,2,2.88,0,1
WA,120,415,0,0,0,121.73,85,22.42,133.3,91,15.57,237.87,93,11.9,9.32,3,2.43,6,1
SC,68,510,0,0,0,186.7,101,34.39,149.05,95,17.42,176.51,105,8.82,13.45,1,3.51,2,0
FL,104,408,0,0,0,216.43,98,39.86,127.19,92,14.87,239.59,69,11.99,6.9,7,1.8,2,0
ME,144,510,1,1,35,188.97,135,34.81,235.31,98,27.51,259.04,95,12.95,14.72,3,3.84,0,0
ND,151,408,0,0,0,193.19,123,35.59,312.99,146,36.59,269.27,107,13.47,11.27,4,2.94,0,0
UT,71,415,0,1,39,198.05,109,36.48,224.38,118,26.23,174.58,115,8.73,13.68,7,3.57,1,0
SC,115,415,0,0,0,150.59,94,27.74,206.05,101,24.09,152.91,79,7.65,10.7,3,2.79,7,1
ID,74,408,0,1,46,300.22,116,55.3,289.31,121,33.82,167.39,87,8.37,11.96,2,3.12,1,0
AZ,101,510,0,0,0,101.41,135,18.68,160.73,110,18.79,244.15,123,12.21,12.3,2,3.21,1,0
IN,100,415,0,1,39,221.51,78,40.8,225.24,85,26.33,170.94,94,8.55,12.88,4,3.36,2,0
MD,104,408,1,0,0,173.41,77,31.94,314.92,109,36.81,310.48,95,15.53,14.49,6,3.78,4,0
NH,56,408,0,0,0,212.97,117,39.23,238.74,108,27.91,228.15,96,11.41,12.19,7,3.18,2,0
UT,38,510,0,0,0,161.08,98,29.67,52.72,83,6.16,165.37,98,8.27,15.99,12,4.17,0,0
KY,137,510,0,0,0,105.41,101,19.42,209.81,87,24.52,292.46,82,14.63,0,0,0,1,0
UT,112,415,0,0,0,227.46,83,41.9,184.73,79,21.59,243.04,111,12.16,13.45,3,3.51,2,0
ND,81,415,0,1,43,110.7,108,20.39,241.42,110,28.22,184.61,103,9.23,8.16,6,2.13,2,0
NH,55,510,0,0,0,129.41,157,23.84,248.38,102,29.03,225.11,119,11.25,5.29,2,1.38,2,0
OH,72,510,1,0,0,296.22,80,54.56,174.44,116,20.39,111.39,128,5.57,8.86,3,2.31,4,0
MA,77,408,0,0,0,181.73,88,33.48,216.45,96,25.3,175.39,96,8.77,11.5,3,3,3,0
SC,138,408,0,1,33,232.32,97,42.79,309.35,103,36.16,266.03,68,13.3,9.32,2,2.43,0,0
TX,195,415,0,0,0,68.32,115,12.58,235.95,93,27.58,186.33,105,9.32,5.86,3,1.53,0,0
